# RTTI index for eldenring.exe (imagebase 0x140000000)
# vtable_rva	td_rva	ctor_rvas	mangled_name   (RVAs are er_base-relative)
0x29e3148	0x3c689e8	0x2502b0,0x250220	.?AVEquipMagicData@CS@@
0x2aae998	0x3c9a160	0x7c9b30,0x7c9bc0,0x7c9c10	.?AVEquippedPlayerStatusSimulator@CS@@
0x2cdb998	0x3d0cd48	0x12ea560	.?AVErosionSelector@Util@hkaiNavMeshErosion@@
0x326cb98	0x3d586f0	-	.?AVErrorCommandDispatcher@?A0xa0b58fd9@@
0x2ba1e58	0x3cfd448	0xcd9130,0xcd92d0	.?AVEsdRepositoryImp@CS@@
0x2ba20e0	0x3cfd548	0xcd9920,0xcd9a70	.?AVEsdResCap@CS@@
0x2b04080	0x3cc6550	0x929200,0x9288c0	.?AVEstusFlaskAllocateDialog@CS@@
0x2d46428	0x3d13620	0x1443280,0x1442660	.?AVEventIdToTransitionInfoIndiciesMap@hkbStateMachine@@
0x2a718b0	0x3c896d8	0x5fada0,0x5fab70	.?AVEventNonActiveBlockManagerImp@CS@@
0x2f22c70	0x3d2da90	0x1ae7bd0,0x1ae7bc0,0x1ae7db0,0x1ae7de0,0x1ae7e10	.?AVEventParam@GXSgEvent@GXSG@@
0x2d30b70	0x3d12c58	-	.?AVEventPropertyArray@hkbStateMachine@@
0x2b1b2d8	0x3cd5000	0x97fa10,0x97f590	.?AVExchangeShopDialog@CS@@
0x3254e60	0x3d548b8	0x2518b1c,0x25189e0,0x250f3fc,0x250e9f0,0x250d420,0x250d484	.?AVExecutionResource@details@Concurrency@@
0x29d7568	0x3c65de0	0x20dc60,0x20dd10	.?AVExpbFileCap@CS@@
0x2ba38c8	0x3cfd9d8	0xce2c10,0xce2e00	.?AVExpbRepositoryImp@CS@@
0x2ba3ad0	0x3cfdae0	0xce35b0,0xce3520	.?AVExpbResCap@CS@@
0x3255d98	0x3d54c00	0x2517374,0x2517430	.?AVExternalContextBase@details@Concurrency@@
0x2cf3618	0x3d0e0a8	0x13db220,0x13db400,0x132f860	.?AVExternalEdges@hkaiDynamicUserEdgeSetInfo@@
0x2a02210	0x3c6edd0	0x2dbf20	.?AVEzActionExecCtrl@CS@@
0x29e7850	0x3c68cb0	0xeb5490,0xeb5470,0x268830,0x2688a0,0x268600,0x268670	.?AVEzChildStepBase@CS@@
0x30ef470	0x3d4b1a8	0x208c690,0x208c560	.?AVEzStateCGMachine@detail@EzState@@
0x30f4008	0x3d4e7b0	0x20a1e20,0x20a1da0	.?AVEzStateCondition@EzState23Loader@@
0x30eadc0	0x3d0b988	0x514bea8,0x562810a	.?AVEzStateDebugger@EzState@@
0x2bffbf0	0x3d0b870	0x2040f00	.?AVEzStateEnvironment@EzState@@
0x30eacd0	0x3d0b950	0x2041630,0x2041620,0x2041640	.?AVEzStateEnvironmentQuery@EzState@@
0x2bffd80	0x3d0b910	0x207e890,0x4def055	.?AVEzStateEnvironmentQueryImpl@EzState@@
0x30f24f0	0x3d4d540	0x209a640,0x209a6d0,0x209a770	.?AVEzStateEvaluator@EzState23Loader@@
0x30f40a0	0x3d4c220	0x20a23b0,0x20a23c0,0x20a23a0	.?AVEzStateEvent@EzState23Loader@@
0x30eabf0	0x3d4ad18	0x2041060,0x2041100	.?AVEzStateEvent@EzState@@
0x30f31a8	0x3d4c1e8	0x209ee80,0x209eee0,0x209ee50	.?AVEzStateEventImpl@EzState23Loader@@
0x2bffca0	0x3d0b8d8	0x2040eb0,0x2040ec0,0xea51d0,0xea51c0,0xea5220	.?AVEzStateEventListener@EzState@@
0x30f0960	0x3d4c348	0x2091c70	.?AVEzStateExternalEvent@EzState23Loader@@
0x30eac20	0x3d4ad48	0x2041030,0x2041060	.?AVEzStateExternalEventTemp@detail@EzState@@
0x30f35c0	0x3d4c8d8	0x209fa50,0x209fab0,0x209fa20	.?AVEzStateInternalEvent@EzState23Loader@@
0x30f18e0	0x3d4ce90	0x2096330	.?AVEzStateKillChildEvent@EzState23Loader@@
0x30ea868	0x3d4ac70	0x5999897	.?AVEzStateLogDebugger@EzState@@
0x30ea9a8	0x3d4aca8	0x2040e90	.?AVEzStateMachine@EzState@@
0x30ef280	0x3d4b168	0x50e10e6,0x5012eb5,0x57059bf,0x1f3a79b	.?AVEzStateMachineDebugInterface@EzState@@
0x30ee938	0x3d4adc0	0x20863e0,0x20865b0	.?AVEzStateMachineImpl@detail@EzState@@
0x30ee248	0x3d4ad88	0x20833c0,0x2083480	.?AVEzStateManagerImpl@detail@EzState@@
0x30f1fb8	0x3d4d1d8	0x20983c0,0x2098220	.?AVEzStateMap@EzState23Loader@@
0x30f3b40	0x3d4e440	0x20a0c20,0x20a0a80	.?AVEzStateMapState@EzState23Loader@@
0x30ef580	0x3d4b1e0	0x2099a80,0x2099b40,0x208ced0	.?AVEzStateMessage@EzState@@
0x30ef590	0x3d4b210	0x208d000,0x208d140,0x208d1a0	.?AVEzStateMessageQueue@EzState@@
0x30ef1d0	0x3d4b0d0	0x208b220,0x208b120	.?AVEzStateProject@EzState23Loader@@
0x30ef668	0x3d4b248	0x208d630,0x208d530,0x208d5d0	.?AVEzStateRegisterSet@detail@EzState@@
0x30f1098	0x3d4c898	0x2094900,0x2094850	.?AVEzStateRegisterSetEvent@EzState23Loader@@
0x30eab10	0x3d4acd8	0x2040f10	.?AVEzStateSharedString@EzStateValue@EzState@@
0x30f14c0	0x3d4cbc0	0x2095760	.?AVEzStateSpawnChildEvent@EzState23Loader@@
0x30f2d40	0x3d4daf0	0x209cf50,0x209ceb0	.?AVEzStateTransition@EzState23Loader@@
0x30f2d00	0x3d4db30	0x209d0a0	.?AVEzStateTransitionHostEvent@EzState23Loader@@
0x29df9d8	0x3c67e78	0x236ab0	.?AVEzWorker@CSLoadProcessor_Anibnd@CS@@
0x29dfc40	0x3c67f80	0x237540	.?AVEzWorker@CSLoadProcessor_BndBase@CS@@
0x29dfe80	0x3c68048	0x238080	.?AVEzWorker@CSLoadProcessor_Chrbnd@CS@@
0x2a6baf8	0x3c88318	0x5be300,0x5bd980,0x5bda90,0x5bdbd0,0xeaa500,0xea9890	.?AVFD4BaseMemFuncCallHolder@detail@FD4@@
0x2a6ba40	0x3c882b0	0x5be510,0x5be620,0x5bda10,0x5bdb10,0x5bdc50,0x5bdde0	.?AVFD4BaseParamHolder@detail@FD4@@
0x29d24d8	0x3c64958	0xdf59c0,0xb61380,0xb613f0,0xb613c0,0xa55a50,0x4d13f0	.?AVFD4ComponentAttachSystemSeed@FD4@@
0x29ef8a8	0x3c63598	0x5ff660,0x27dd90,0x5fc990,0x2677020,0x2676f40,0x170540	.?AVFD4ComponentBase@FD4@@
0x29cd4e8	0x3c63ba0	0x78f30,0x78fe0,0x58eea1a,0x5b12e2f,0x56556a5,0x58045ac	.?AVFD4DebugMenuItem@FD4@@
0x2bd48b8	0x3d05358	0x51ea28e,0x52d07c5,0x57a2731,0x5130d8,0x579e547	.?AVFD4DebugMenuModeChangeBasePad@FD4@@
0x29dc360	0x3c67168	0x222bd0,0x222380,0x222680	.?AVFD4DirPath@FD4@@
0x29ec4f0	0x3c6a438	0x2760b0,0x275a10,0x275790	.?AVFD4DriveName@FD4@@
0x29d24f0	0x3c64990	0x1f7610	.?AVFD4FailoverAllocator@FD4@@
0x29d1788	0x3c64538	0x1f0300,0x1f0450,0xbee580,0xdcd250,0xdc82d0,0xab5980	.?AVFD4FileCapSeed@FD4@@
0x29df5b8	0x3c67d30	0x234ae0,0x234d90,0x234ee0	.?AVFD4FileExt@FD4@@
0x29dec40	0x3c676b0	0x22f340,0x236120,0x231800,0x231520,0x230560	.?AVFD4FileLoadProcessData_Base@FD4@@
0x29dee88	0x3c67bf8	0x27e1f0,0x27d9a0,0xd7c150,0xd7c7a0,0x27b600,0xd6ba60	.?AVFD4FileName@FD4@@
0x2b7e3d8	0x3cf62a8	0xbb3570,0xbb3500	.?AVFD4HkEzDraw@FD4@@
0x2a6ba98	0x3c882e8	0x5be300,0x5bd980,0x5bdac0,0x5bda90,0x5bdbd0,0x5bdc20	.?AVFD4ICallHolder@FD4@@
0x2bf9e98	0x3d0a7b8	0xe77080,0xe76670,0x16d1e0,0x16d200,0x16d250,0x299d570	.?AVFD4IDelayDeleter@FD4@@
0x2a6b9e8	0x3c88280	0x13f810,0x13f840,0x13f870,0x13f8c0,0x13f950,0x13fb40	.?AVFD4IParamHolder@FD4@@
0x2be00c8	0x3d07cc0	-	.?AVFD4InputKeyAssignAnalogItem@FD4@@
0x2bdfb18	0x3d07ad8	0x169930,0x169970,0x169590,0x1695a0,0x169600	.?AVFD4InputKeyAssignBaseItem@FD4@@
0x2bdfb60	0x3d07b10	-	.?AVFD4InputKeyAssignDigitalItem@FD4@@
0x2be0ff0	0x3d07ee0	0x169970,0x1699f0	.?AVFD4InputKeyAssignGroupItem@FD4@@
0x29d42a0	0x3c65110	-	.?AVFD4MountDeviceCapSeed@FD4@@
0x29e1c40	0x3c686f8	0x267d230,0x267d7e0,0x4dde9f8,0xd59140,0xd592d0,0xd58b50	.?AVFD4ParamHeaderAccessor@FD4@@
0x29e2008	0x3c687d0	0x7ff4a0,0x77c110,0x7f8200,0x874810,0x874950,0x8740c0	.?AVFD4ParamHeaderConstAccessor@FD4@@
0x2b48e88	0x3ce9780	0x2671510,0x26dddc0,0x26dd280,0x146f60,0x146f70,0xab66c0	.?AVFD4RemoDispositionCustomDataBase@FD4@@
0x2b54e70	0x3ceb740	0xab7080,0xab7190,0xab7140,0xab7040	.?AVFD4RemoLoaderBase@FD4@@
0x2b53150	0x3ceb2b8	0xaad2b0,0xaad2c0,0xaad310,0xaad280	.?AVFD4RemoPreviewListener@FD4@@
0x2b491a0	0x3ce98d0	0x2672b10,0x147af0,0x147b00,0xa8ed60,0xa8cad0,0xa879f0	.?AVFD4RemoTimeLineCustomDataBase@FD4@@
0x29fa138	0x3c6d608	0xb7f800,0xb7bb50,0xb7a3f0,0xb796e0,0xb789d0,0xb77fd0	.?AVFD4ResCapHashHolderSeed@FD4@@
0x29d1728	0x3c644d8	0xb7f800,0xb7bb50,0x267b2e0,0x267b370,0xb7b160,0x267b400	.?AVFD4ResCapHolderItemSeed@FD4@@
0x29fa110	0x3c6d5d8	0xb7f800,0xb7bb50,0xb7a3f0,0xb796e0,0xb789d0,0xb77fd0	.?AVFD4ResCapHolderSeed@FD4@@
0x29d1758	0x3c64510	0xb7f800,0xb7bb50,0xb7b160,0xb7a3f0,0xb796e0,0xb789d0	.?AVFD4ResCapSeed@FD4@@
0x29fa178	0x3c64830	0xb7f800,0xb7bb50,0xb7a3f0,0xb796e0,0xb789d0,0xb77fd0	.?AVFD4ResRepSeed@FD4@@
0x2bb7218	0x3d001c0	0xd5eae0,0xd5ecf0	.?AVFD4RumbleHkAnimSeed@FD4@@
0x29ef8c0	0x3c6ae00	0x5ff660,0x27dd90,0x5fc990,0xa55a50,0xa55e60,0x4d5fc0	.?AVFD4StepBaseInterface@FD4@@
0x2b64b28	0x3cefaa8	0x16a8f0,0x16a660,0x16a680,0xb13460	.?AVFD4TaskCallBackerBase_Execute@FD4@@
0x2b90b30	0x3cf9a70	0xc57190,0xc57180,0xc57220,0xc57110	.?AVFD4TaskThreadLocalProcess@FD4@@
0x29d4290	0x3c650d8	0x205f80,0x2036a0,0x202a10,0x2023b0,0x2025f0	.?AVFD4TempDirPathFileName@FD4@@
0x29d17b8	0x3c64568	0x27dae0,0x27a200,0x277ec0,0x273a60,0x271900,0x1f0070	.?AVFD4TempFileExt@FD4@@
0x29c86b0	0x3c62c88	0xb7b310,0x27a200,0x277ec0,0x2760b0,0x273a60,0x271900	.?AVFD4TempFileName@FD4@@
0x29d17c8	0x3c64598	0x1f0300,0x1f0450,0x2083f0,0x214f50	.?AVFD4TextlistFileCapSeed@FD4@@
0x29c8e58	0x3c62f98	0x27faf0,0xaffb20,0x57fce0,0x6ff190,0x57f220,0x2feaa0	.?AVFD4Time@FD4@@
0x2b36e78	0x3ce42d8	0xa11b20,0xa11b70	.?AVFNAllocator@CS@@
0x30804a8	0x3d39be0	0x1df40d0,0x1df40a0,0x1df4000	.?AVFNBloodMessage@FromNet@@
0x30804f0	0x3d39c10	0x1df3fe0	.?AVFNBloodMessageImpl@FromNet@@
0x30805b0	0x3d39c48	0x1df45c0,0x1df45d0,0x1df4600	.?AVFNBloodstain@FromNet@@
0x30805d8	0x3d39c78	0x1df45a0	.?AVFNBloodstainImpl@FromNet@@
0x3080920	0x3d39ca8	0x1df5040,0x1df5240,0x1df5270	.?AVFNBreakIn@FromNet@@
0x3080968	0x3d39cd0	0x1df5020	.?AVFNBreakInImpl@FromNet@@
0x307d7e0	0x3d39b18	0x1de5220,0x1de4fa0,0x1de4fb0	.?AVFNClient@FromNet@@
0x307d8c8	0x3d39b40	0x1de4c70,0x1de4fb0	.?AVFNClientImpl@FromNet@@
0x3088c70	0x3d3da90	0x1e220e0,0x1e20dc0	.?AVFNClientProxy@FromNet@@
0x3080190	0x3d39ba8	0x1def480,0x1ded4f0	.?AVFNClientProxyManagerImpl@FromNet@@
0x3088e88	0x3d3dac0	0x1e23990,0x1e23ba0	.?AVFNClientServant@FromNet@@
0x3086d48	0x3d3af80	0x1e14950,0x1e132e0	.?AVFNClientServantModule@FromNet@@
0x307d410	0x3d39a60	0x1df5c90,0x1de51f0,0x1de5290,0x1de4fb0	.?AVFNFNRInterface@FromNet@@
0x3080a50	0x3d39d00	0x1df5c70	.?AVFNFNRInterfaceImpl@FromNet@@
0x3080ad0	0x3d39d38	0x1df5ee0,0x1df5ea0,0x1df5eb0	.?AVFNGhost@FromNet@@
0x3080af0	0x3d39d60	0x1df5e80	.?AVFNGhostImpl@FromNet@@
0x307d440	0x3d39a90	0x1df5ff0,0x1de52c0,0x1de5200,0x1de4fb0	.?AVFNMultiplay@FromNet@@
0x3080bb0	0x3d39d90	0x1df5fd0	.?AVFNMultiplayImpl@FromNet@@
0x307d470	0x3d39ac0	0x1df73c0,0x1de52f0,0x1de5210,0x1de4fb0	.?AVFNNotify@FromNet@@
0x30810e0	0x3d39dc0	0x1df73a0	.?AVFNNotifyImpl@FromNet@@
0x307d560	0x3d39ae8	0x1df85f0,0x1de5320,0x1de4fb0	.?AVFNOverload@FromNet@@
0x3081860	0x3d39df0	0x1df85d0	.?AVFNOverloadImpl@FromNet@@
0x3081b08	0x3d39e20	0x1df9660,0x1df9620,0x1df9630	.?AVFNPlayer@FromNet@@
0x3081b38	0x3d39e48	0x1df9600	.?AVFNPlayerImpl@FromNet@@
0x3081ed8	0x3d39e78	0x1dfa180,0x1dfa250,0x1dfa220	.?AVFNQuickMatch@FromNet@@
0x3081f48	0x3d39ea8	0x1dfa160	.?AVFNQuickMatchImpl@FromNet@@
0x3082260	0x3d39ed8	0x1dfb5d0,0x1dfb4a0,0x1dfb600	.?AVFNSign@FromNet@@
0x30822c8	0x3d39f00	0x1dfb400	.?AVFNSignImpl@FromNet@@
0x3082560	0x3d39f30	0x1dfc580,0x1dfc550,0x1dfc400	.?AVFNSystem@FromNet@@
0x30825a0	0x3d39f58	0x1dfc390	.?AVFNSystemImpl@FromNet@@
0x307b460	0x3d39710	0x1dbda70,0x1dbde50	.?AVFNTicketSteam@FromNet@@
0x3082860	0x3d39f88	0x1dfd300,0x1dfd460,0x1dfd430	.?AVFNVisitor@FromNet@@
0x30828a0	0x3d39fb0	0x1dfd2e0	.?AVFNVisitorImpl@FromNet@@
0x2bb9590	0x3d00990	0xd6b7a0	.?AVFSCommandHandler@GFx@Scaleform@@
0x326fc78	0x3d595e8	0x2622370,0x2622390,0x2622380	.?AVFSHKPlusDC@Graphics@FSHKPlus@@
0x3067be0	0x3d33ea0	0x1cff100,0x1cfeec0,0x1cfad20,0x1cf9b00,0x1cef690,0x1ce91c0	.?AVFXAppearance@FFX@@
0x30596a0	0x3d01878	0x1c98bf0,0x1c98be0,0x1c98c20	.?AVFXAppearanceHost@FFX@@
0x305a3b0	0x3d33e48	0x20d7a10,0x1d34940,0x1d34900,0x1d34910,0x1ca66c0,0x1ca1930	.?AVFXDrawContext@FFX@@
0x3069ff0	0x3d350b8	0x1d327e0,0x1d303c0,0x1d20340,0x1d20350,0x1d20410	.?AVFXDrawEntityHost@FFX@@
0x305a3c0	0x3d33df0	0x1cd9940,0x1cd9930,0x20d7a60,0x293da80,0x293db60,0x1ca7e30	.?AVFXDrawPass@FFX@@
0x306bcd8	0x3d34b40	0x1d3d0e0,0x1d3d0a0,0x1d3d0b0	.?AVFXGraphicsResourceManager@FFX@@
0x29c89d8	0x3c62e38	0x6fc6d0,0x6fba80,0x5e5b60,0x562360,0x55f1b0,0x6de790	.?AVFXHGSfxCtrl@FX4HG@@
0x3067908	0x3d346e8	0x1cc93d0,0x1cc93c0,0x1cc9400,0x20e1180	.?AVFXManagerWrapper@FFX@@
0x305a400	0x3d33e18	0x1c9e190,0x1c9deb0,0x1c9de50,0x1c9d5d0,0x2119160	.?AVFXNodeMovement@FFX@@
0x305a438	0x3d33e70	0x1c9e1c0,0x211e700,0x1c9df70,0x1c9df10,0x1c9d5e0	.?AVFXParticleMovement@FFX@@
0x2ac2540	0x3ca4280	0x81b0e0	.?AVFaceChunk@CSMenuSystemSaveLoad@CS@@
0x29e5338	0x3c68a10	0x251330,0x2514c0,0x2515f0,0x2510d0,0x251210	.?AVFaceData@CS@@
0x29cf0f8	0x3c64258	0x1ebe30,0x1eb880	.?AVFaceGenManImp@CS@@
0x2ae54e8	0x3cb4640	0x8b9b20,0x8b97b0	.?AVFaceSelectDialog@CS@@
0x32547f0	0x3d544c8	0x2507ff8	.?AVFairScheduleGroup@details@Concurrency@@
0x32547c8	0x3d54680	0x2505d94	.?AVFairScheduleGroupSegment@details@Concurrency@@
0x2b80960	0x3cf6a70	0xbc62d0,0xbc6410,0xbc6770	.?AVFan@SimpleShape@@
0x2a9dd70	0x3c92af8	0x778ef0,0x778f20,0x778f10	.?AVFeMenuChrStateData@CS@@
0x2ae7968	0x3cb56f0	0x8c3e50,0x8c3c20	.?AVFeSummonMessageView@CS@@
0x2ae7ab8	0x3cb57a0	0x8c44a0,0x8c4630	.?AVFeSystemAnnounceView@CS@@
0x2accff8	0x3ca9d60	0x841a40	.?AVFeSystemAnnounceViewModel@CS@@
0x29d7d10	0x3c65ef8	0x210e80,0x210f30	.?AVFfxFileCap@CS@@
0x2ba3ce8	0x3cfdb58	0xce3a80,0xce3c10	.?AVFfxRepositoryImp@CS@@
0x2ba3eb0	0x3cfdc58	0xce42c0,0xce4230	.?AVFfxResCap@CS@@
0x29d7ae0	0x3c65e58	0x20e9f0,0x20e4b0	.?AVFfxbndFileCap@CS@@
0x2ba40e8	0x3cfdcc8	0xce4900,0xce4760	.?AVFfxreslistRepositoryImp@CS@@
0x2ba4540	0x3cfdde0	0xce52e0,0xce56e0	.?AVFfxreslistResCap@CS@@
0x29cf460	0x3c64368	0x1edde0,0x1edbb0	.?AVFgFlverModelInfo@CS@@
0x29cf2c0	0x3c64340	0x1eda20,0x1ed900	.?AVFgModel@CS@@
0x2a78d98	0x3c8a9e0	0x619be0,0x618bf0	.?AVFieldArea@CS@@
0x2a25e68	0x3c7a1e0	0x3e7940,0x3e6e00,0x6c5900,0x6c5ca0,0x71a0f0,0x719f10	.?AVFieldInsBase@CS@@
0x2ba4bd8	0x3cfe008	0xce7bb0	.?AVFile@Scaleform@@
0x329e0a0	0x3d5a530	0x1a1230	.?AVFileDevice@DLCR2D@@
0x329e3c0	0x3d5aaa0	0x26f6f40	.?AVFileLoadRequest@DLCR2D@@
0x30d8c08	0x3d49918	0x1fc8da0,0x1fc8ca0	.?AVFileLoader@DLRSD@@
0x2bbb1b8	0x3d00f60	0xd6fb20	.?AVFileOpener@GFx@Scaleform@@
0x2bbb190	0x3d00f28	0xd6fb20	.?AVFileOpenerBase@GFx@Scaleform@@
0x3149270	0x3d4fa28	0x227b130,0x227b1f0,0x227afa0,0x2279a20,0x22798f0,0x2279740	.?AVFileOperatorBase@DLMOW@@
0x30d7680	0x3d497f0	0x1fc42e0,0x1fc4420,0x1fc2930,0x1fc28d0,0x1fc2570,0x1fc2530	.?AVFileOperatorCreater@DLBinder3FileDevice@DLIO@@
0x30bac40	0x3d44790	0x1f2ffa0,0x1f2fe60,0x1f2d1c0,0x1f2d210,0x1f2d7f0,0x1f2d790	.?AVFileOperatorCreater@DLBinder4FileDevice@DLIO@@
0x3143f10	0x3d4f578	0x2223b80,0x2223a40	.?AVFilePackageLowLevelIOBlocking@DLMOW@@
0x3143f50	0x3d4f578	0x2223b80,0x2223a40	.?AVFilePackageLowLevelIOBlocking@DLMOW@@
0x30d76a0	0x3d49840	0x1fc2760,0x1fc26c0	.?AVFileStreamOperatorCreater@DLBinder3FileDevice@DLIO@@
0x30bac68	0x3d447e0	0x1f2d510,0x1f2d470	.?AVFileStreamOperatorCreater@DLBinder4FileDevice@DLIO@@
0x30d1850	0x3d48450	0x1f98b20,0x1f98c00	.?AVFileTransferTask@DLRSD@@
0x30d3888	0x3d488c0	0x1fa61c0,0x1fa6730,0x1fa6110	.?AVFilterByID@Condition@DLLG@@
0x2d0aa78	0x3d0f430	0x13c09c0	.?AVFilteredNonOverlappingConnectedHandler@hkaiNavMeshBoundary@@
0x2aa89e0	0x3c97eb0	0x7a79b0,0x7a77c0	.?AVFinalizeCallbackJob@@
0x2d0c738	0x3d106e0	0x13f7ee0	.?AVFireEventsTask@hkaiNavMeshClearanceCacheFillingTasks@@
0x2d0c758	0x3d106e0	0x13f7ee0	.?AVFireEventsTask@hkaiNavMeshClearanceCacheFillingTasks@@
0x2d0c520	0x3d104a0	0x13f69f0	.?AVFireEventsTask@hkaiNavigatorUpdateTasks@@
0x2d0c540	0x3d104a0	0x13f69f0	.?AVFireEventsTask@hkaiNavigatorUpdateTasks@@
0x2d0c0a8	0x3d0ff00	0x13f4e70	.?AVFireEventsTask@hkaiPathRequestsTasks@@
0x2d0c0c8	0x3d0ff00	0x13f4e70	.?AVFireEventsTask@hkaiPathRequestsTasks@@
0x2d0bc20	0x3d0f6d8	0x13f0140	.?AVFireEventsTask@hkaiUpdateNavDataTasks@@
0x2d0bc40	0x3d0f6d8	0x13f0140	.?AVFireEventsTask@hkaiUpdateNavDataTasks@@
0x2d0ac48	0x3d0f5b0	0x13c2740	.?AVFireProcessingRunCommittedTask@hkaiWorldProcessingTasks@@
0x2d0ac68	0x3d0f5b0	0x13c2740	.?AVFireProcessingRunCommittedTask@hkaiWorldProcessingTasks@@
0x2aa8d78	0x3c94e08	0x7a9d90	.?AVFixOrderJobSequence@CS@@
0x30c77c8	0x3d463e8	0x1f5fbb0	.?AVFlushingAllocDecorator@DLLG@@
0x29d7ef0	0x3c65f68	0x211400,0x2114b0	.?AVFlverFileCap@CS@@
0x2b6fb68	0x3cf1f38	0xb599a0,0xb59730	.?AVFlverRepositoryImp@CS@@
0x2b6ff90	0x3cf2038	0xb5abd0,0xb5ab40	.?AVFlverResCap@CS@@
0x2b74998	0x3cf33b8	0xb78170,0xb77fd0	.?AVFlverShaderGroupRepositoryImp@CS@@
0x2a2a3f0	0x3c7bde8	0x3d2040,0x3d1f80	.?AVFollowManipulator@CS@@
0x2b701a8	0x3cf20a8	0xb5b530,0xb5b6d0	.?AVFontRepositoryImp@CS@@
0x2b70368	0x3cf21a8	0xb5bcb0,0xb5bd80	.?AVFontResCap@CS@@
0x2dce650	0x3d1df20	0x175ad70	.?AVForwardingArrayImpl@CompatPatcher@@
0x2dc1a08	0x3d1cd98	0x170ef50	.?AVForwardingArrayImpl@hkSerialize@@
0x2dce5e8	0x3d1dee0	0x175ade0	.?AVForwardingPointerImpl@CompatPatcher@@
0x2dc1970	0x3d1cb68	0x170efc0	.?AVForwardingPointerImpl@hkSerialize@@
0x2a23908	0x3c79f00	0x37a660	.?AVFragment@?2??Update@CSWorldAiManagerImp@CS@@QEAAXM@Z@
0x2bf9eb8	0x3d0a7e8	0xe779d0	.?AVFragment@CSDelayDeleteManImp@CS@@
0x2b6f530	0x3cf1d70	0xb56100	.?AVFragment@CSFlverResDelayDeletionImp@CS@@
0x2a81768	0x3c8c9e0	0x69d9a0,0x69d430	.?AVFragment@CSGeomModelInsDelayCreatorImp@CS@@
0x2a83d08	0x3c8d120	0x6b93f0,0x6b94d0	.?AVFragment@CSWorldBlockGeomUpdaterMT@CS@@
0x29f50e8	0x3c6c018	0x2968f0	.?AVFragment@ModuleLockFreeQueueTestStep@CS@@
0x32553c0	0x3d549a8	0x250ff64,0x250fffc	.?AVFreeThreadProxy@details@Concurrency@@
0x3255498	0x3d54a90	0x251007c	.?AVFreeThreadProxyFactory@details@Concurrency@@
0x3256220	0x3d54d70	0x2518ae4	.?AVFreeVirtualProcessorRoot@details@Concurrency@@
0x2aea860	0x3cb64f0	0x8d2a10,0x8d28c0	.?AVFrontEndView@CS@@
0x3278868	0x3d5a190	0x26444a0,0x26442f0	.?AVFsdpConnection@DLNW3D@@
0x32782c0	0x3d59f98	0x2643340,0x26433e0	.?AVFsdpConnectionBufferContainer@DLNW3D@@
0x3278a50	0x3d5a1f8	0x2647640,0x26477e0	.?AVFsdpConnectionManager@DLNW3D@@
0x2a8fe48	0x3c8f428	0x8bdd60,0x81dfa0,0x90a500,0x734070,0x7835b0,0x9a2690	.?AVFullScreenMenu@CS@@
0x2f1c900	0x3d2b9d0	-	.?AVFunctionCallback@GXRtWorld@GXRT@@
0x32795a8	0x3d5a4e0	0x112320,0x11c250,0x11c4a0,0x113d40,0x112490	.?AVFutBinaryMemC@@
0x29d80a0	0x3c65fd8	0x2119a0,0x211ab0	.?AVFvbFileCap@CS@@
0x3078fb0	0x3d37d68	0x1db0bc0,0x1db0ab0,0x1db0a50	.?AVGUIAutoVLayout@GuiFramework@@
0x3075e98	0x3d36268	0x1d9d1c0,0x1d9d0b0,0x1d9d040	.?AVGUIAutoVLayoutScroll@GuiFramework@@
0x3074808	0x3d299e0	0x1d96110,0x1d95e70	.?AVGUIButton@GuiFramework@@
0x30744e0	0x3d29a10	0x1d95810,0x1d95790,0x1d95730	.?AVGUIButtonBase@GuiFramework@@
0x2a56268	0x3c83d80	0x1f7f2f1,0x1c77fb0,0x1bec0f0,0x1bdf4b0,0x59de644,0x1b5b3c0	.?AVGUICallbackObjectBase@GuiFramework@@
0x3076db0	0x3d38008	0x1da0d10,0x1da0b70	.?AVGUICheckBox@GuiFramework@@
0x3078aa8	0x3d387f8	0x1dabf10,0x1dabdb0	.?AVGUIColorSelector@GuiFramework@@
0x3074348	0x3d29248	0x1d95110,0x1d95210,0x1d94f30	.?AVGUIColorTweaker@GuiFramework@@
0x30779d0	0x3d38358	0x1da44f0,0x1da4240	.?AVGUIComboBox@GuiFramework@@
0x3077408	0x3d381f0	0x1da35b0,0x1da3490	.?AVGUIComboTweakWidget@GuiFramework@@
0x3072220	0x3c84100	0x1d86df0,0x1d86c60,0x1d86ef0	.?AVGUIComboTweaker@GuiFramework@@
0x3079c80	0x3d38cf0	0x1db5130,0x1db4f80	.?AVGUIDropDownList@GuiFramework@@
0x3072568	0x3c845e8	0x1d877b0,0x1d87540,0x1d876c0,0x1d87600	.?AVGUIEditBox@GuiFramework@@
0x3078360	0x3d38590	0x1da9440,0x1da9380	.?AVGUIFont@GuiFramework@@
0x3074ee8	0x3d376f0	0x1d97020	.?AVGUIHeapListItemHost@GuiFramework@@
0x306e770	0x3d35bc0	-	.?AVGUIInvoker0@GuiFramework@@
0x2a57b50	0x3c844e8	0x1d745c0,0x1d718e0,0x1d718b0,0x54e960,0x54e900,0x54e9c0	.?AVGUIInvoker@GuiFramework@@
0x307a6e0	0x3d39088	0x1db8840,0x1db87c0,0x1db8790	.?AVGUILayoutItem@GuiFramework@@
